message_id,timestamp,sender,category,confidence,uncertain,reason,message_masked,is_mandatory
MSG_0376,2026-09-10 23:15:00,Ishaan,sensitive_information,0.94,False,Matched sensitive value present (sender: Ishaan).,For today: Use password ****** to sign in to the test account.,False
MSG_0377,2026-09-10 23:52:00,Vikram,action_required,0.71,True,Matched request verb 'review' + conditional 'if possible' (sender: Vikram). Low-confidence match.,"One more thing: If possible, review the file before the meeting.",False
MSG_0378,2026-09-11 00:29:00,Maya,meeting_or_event,0.89,False,Matched invitation to join + named event 'internship orientation' + date+time+location structure (sender: Maya).,"Important: Please join the internship orientation on 2026-09-13, 12:00 at Google Meet.",False
MSG_0379,2026-09-11 01:06:00,Aarav,action_required,0.88,False,Matched request verb 'submit' + task noun 'weekly report' + polite request 'please' + date bound 'by 2026-09-02' (sender: Aarav).,One more thing: Please submit the weekly report by 2026-09-02.,False
MSG_0380,2026-09-11 01:43:00,Rohan,personal_information,0.8,False,Matched food preference (sender: Rohan).,Please note: Remember that i drink coffee without sugar.,False
MSG_0381,2026-09-11 02:20:00,Maya,personal_information,0.9,False,Matched profile statement + favourite preference (sender: Maya).,"Just checking-For my profile, my favourite language is Python.",False
MSG_0382,2026-09-11 02:57:00,Ananya,meeting_or_event,0.9,False,Matched explicit schedule + named event 'project review' + date+time+location structure (sender: Ananya).,For today: The project review is scheduled for 2026-09-07 at 14:00 in Zoom.,False
MSG_0383,2026-09-11 03:34:00,Meera,general_information,0.76,False,Matched availability statement (sender: Meera).,Just checking-The webinar recording is now available.,False
MSG_0384,2026-09-11 04:11:00,Neha,meeting_or_event,0.91,False,Matched availability request for a slot + named event 'college seminar' + date+time+location structure (sender: Neha).,"Hi, Are you available for the college seminar at 16:00 on 2026-09-05? Location: the main office.",False
MSG_0385,2026-09-11 04:48:00,Aarav,sensitive_information,0.95,False,Matched sensitive value present (sender: Aarav).,My home address is ******.,False
MSG_0386,2026-09-11 05:25:00,Aarav,action_required,0.76,True,Matched request verb 'send' + request 'could you' (sender: Aarav). Low-confidence match.,FYI: Could you send it soon?,False
MSG_0387,2026-09-11 06:02:00,HR Team,general_information,0.74,False,Matched reorganisation notice (sender: HR Team).,The project folder was reorganized.,False
MSG_0388,2026-09-11 06:39:00,Tara,general_information,0.8,False,Matched portal statement + supply statement (sender: Tara).,Can you help? The training material is on the portal.,False
MSG_0389,2026-09-11 07:16:00,Vikram,sensitive_information,0.95,False,Matched sensitive value present (sender: Vikram).,The temporary access token is ******.,False
MSG_0390,2026-09-11 07:53:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + free delivery (sender: Promotions).,Can you help? Free delivery on orders above 499 rupees. Use code SAVE18.,False
MSG_0391,2026-09-11 08:30:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + plan upsell wording (sender: Promotions).,FYI: Upgrade your subscription and save 30%. Use code SAVE44.,False
MSG_0392,2026-09-11 09:07:00,HR Team,general_information,0.74,False,Matched reorganisation notice (sender: HR Team).,Can you help? The project folder was reorganized.,False
MSG_0393,2026-09-11 09:44:00,Aarav,action_required,0.76,True,Matched request verb 'send' + request 'could you' (sender: Aarav). Low-confidence match.,Quick update: Could you send it soon?,False
MSG_0394,2026-09-11 10:21:00,Kabir,action_required,0.9,False,Matched request verb 'email' + task noun 'signed document' + imperative 'don't forget' + explicit 'deadline' (sender: Kabir).,FYI: Don't forget to email the signed document; deadline is 2026-09-03.,False
MSG_0395,2026-09-11 10:58:00,Vikram,personal_information,0.8,False,Matched appearance preference (sender: Vikram).,Can you help? Remember that i use dark mode.,False
MSG_0396,2026-09-11 11:35:00,Ananya,action_required,0.87,False,Matched request verb 'complete' + polite request 'please' + date bound 'by 2026-09-07' (sender: Ananya).,"Hi, Please complete the Python exercise by 2026-09-07.",False
MSG_0397,2026-09-11 12:12:00,Neha,sensitive_information,0.94,False,Matched sensitive value present (sender: Neha).,Just checking-Please note my bank account number ***************.,False
MSG_0398,2026-09-11 12:49:00,Rohan,action_required,0.86,False,Matched request verb 'Complete' + task noun 'onboarding form' + due-date phrase 'due on' (sender: Rohan).,FYI: Complete the onboarding form is due on 2026-09-09.,False
MSG_0399,2026-09-11 13:26:00,Vikram,general_information,0.74,False,Matched hours-change statement 2 (sender: Vikram).,One more thing: The support team changed its working hours.,False
MSG_0400,2026-09-11 14:03:00,HR Team,general_information,0.74,False,Matched hours-change statement 2 (sender: HR Team).,Important: The support team changed its working hours.,False
MSG_0401,2026-09-11 14:40:00,Vikram,action_required,0.89,False,Matched request verb 'back up' + request 'need you to' + date bound 'by 2026-09-02' (sender: Vikram).,I need you to back up the project files by 2026-09-02.,False
MSG_0402,2026-09-11 15:17:00,Ananya,personal_information,0.77,False,Matched meeting-time preference (sender: Ananya).,One more thing: I might prefer evening meetings now.,False
MSG_0403,2026-09-11 15:54:00,Kabir,sensitive_information,0.95,False,Matched sensitive value present (sender: Kabir).,Quick update: My account recovery code is ******.,False
MSG_0404,2026-09-11 16:31:00,Ananya,general_information,0.76,False,Matched holiday notice (sender: Ananya).,Can you help? Tomorrow is a public holiday.,False
MSG_0405,2026-09-11 17:08:00,Kabir,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'doctor appointment' + date+time+location structure (sender: Kabir).,Quick update: Reminder: doctor appointment happens on 2026-09-16 at 11:00 in the city clinic.,False
MSG_0406,2026-09-11 17:45:00,Maya,general_information,0.73,False,Matched status statement (sender: Maya).,"Hi, The laptop battery is fully charged.",False
MSG_0407,2026-09-11 18:22:00,Maya,action_required,0.89,False,Matched request verb 'send' + task noun 'revised presentation' + request 'can you' + date bound 'before 2026-09-06' (sender: Maya).,Important: Can you send the revised presentation before 2026-09-06?,False
MSG_0408,2026-09-11 18:59:00,Aarav,personal_information,0.85,False,Matched meeting-time preference + communication preference (sender: Aarav).,Remember that i prefer morning meetings.,False
MSG_0409,2026-09-11 19:36:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + cashback (sender: Promotions).,Quick update: Book movie tickets today and receive cashback. Use code SAVE36.,False
MSG_0410,2026-09-11 20:13:00,Kabir,action_required,0.75,True,Matched request verb 'call' + polite request 'please' (sender: Kabir). Low-confidence match.,Can you help? Please call Maya when you are free.,False
MSG_0411,2026-09-11 20:50:00,Maya,sensitive_information,0.95,False,Matched sensitive value present (sender: Maya).,Please note: You can contact me on **************.,False
MSG_0412,2026-09-11 21:27:00,Maya,action_required,0.86,False,Matched task noun 'project tracker' + request 'can you' + date bound 'before 2026-09-04' (sender: Maya).,One more thing: Can you update the project tracker before 2026-09-04?,False
MSG_0413,2026-09-11 22:04:00,Neha,meeting_or_event,0.91,False,Matched availability request for a slot + named event 'technical interview' + date+time+location structure (sender: Neha).,Quick update: Are you available for the technical interview at 12:00 on 2026-09-05? Location: the main office.,False
MSG_0414,2026-09-11 22:41:00,Neha,meeting_or_event,0.89,False,Matched availability request for a slot + named event 'design review' + date+time+location structure (sender: Neha).,One more thing: Are you available for the design review at 16:00 on 2026-09-05? Location: the main office.,False
MSG_0415,2026-09-11 23:18:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + percentage discount (sender: Promotions).,Can you help? Get 25% off selected headphones this weekend. Use code SAVE10.,False
MSG_0416,2026-09-11 23:55:00,Rohan,sensitive_information,0.95,False,Matched sensitive value present (sender: Rohan).,Please note: My recent test result says ******.,False
MSG_0417,2026-09-12 00:32:00,Neha,action_required,0.9,False,Matched request verb 'verify' + task noun 'dataset labels' + request 'need you to' + date bound 'by 2026-09-09' (sender: Neha).,Important: I need you to verify the dataset labels by 2026-09-09.,False
MSG_0418,2026-09-12 01:09:00,Ananya,action_required,0.88,False,Matched request verb 'reply' + task noun 'client email' + polite request 'please' + date bound 'by 2026-09-09' (sender: Ananya).,Please note: Please reply to the client email by 2026-09-09.,False
MSG_0419,2026-09-12 01:46:00,Meera,sensitive_information,0.95,False,Matched sensitive value present (sender: Meera).,Quick update: My card number is **********************.,False
MSG_0420,2026-09-12 02:23:00,Rohan,action_required,0.86,False,Matched request verb 'Complete' + task noun 'onboarding form' + due-date phrase 'due on' (sender: Rohan).,One more thing: Complete the onboarding form is due on 2026-09-04.,False
MSG_0421,2026-09-12 03:00:00,Ananya,personal_information,0.9,False,Matched profile statement + living-near statement (sender: Ananya).,"Just checking-For my profile, i live near the central library.",False
MSG_0422,2026-09-12 03:37:00,Ananya,action_required,0.87,False,Matched request verb 'complete' + polite request 'please' + date bound 'by 2026-09-03' (sender: Ananya).,Quick update: Please complete the Python exercise by 2026-09-03.,False
MSG_0423,2026-09-12 04:14:00,Aarav,meeting_or_event,0.92,False,Matched explicit schedule + named event 'product demo' + date+time+location structure (sender: Aarav).,Quick update: The product demo is scheduled for 2026-09-02 at 9:00 in Meeting Room A.,False
MSG_0424,2026-09-12 04:51:00,Tara,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'sprint planning' + date+time+location structure (sender: Tara).,Just checking-Reminder: sprint planning happens on 2026-09-11 at 10:00 in the cafeteria.,False
MSG_0425,2026-09-12 05:28:00,Neha,action_required,0.9,False,Matched request verb 'review' + task noun 'model results' + request 'need you to' + date bound 'by 2026-09-08' (sender: Neha).,Important: I need you to review the model results by 2026-09-08.,False
MSG_0426,2026-09-12 06:05:00,Tara,personal_information,0.9,False,Matched profile statement + diet preference (sender: Tara).,"Just checking-For my profile, i am vegetarian.",False
MSG_0427,2026-09-12 06:42:00,Ananya,meeting_or_event,0.9,False,Matched explicit schedule + named event 'project review' + date+time+location structure (sender: Ananya).,Please note: The project review is scheduled for 2026-09-17 at 16:00 in Zoom.,False
MSG_0428,2026-09-12 07:19:00,Tara,general_information,0.52,True,No specific classification signal matched; the message reads as an informational statement.,Important: Maya asked whether the demo was ready.,False
MSG_0429,2026-09-12 07:56:00,Ananya,personal_information,0.9,False,Matched profile statement + living-near statement (sender: Ananya).,"FYI: For my profile, i live near the central library.",False
MSG_0430,2026-09-12 08:33:00,Ishaan,meeting_or_event,0.89,False,Matched invitation to join + named event 'internship orientation' + date+time+location structure (sender: Ishaan).,"FYI: Please join the internship orientation on 2026-09-08, 11:00 at Conference Room 2.",False
MSG_0431,2026-09-12 09:10:00,Aarav,general_information,0.76,False,Matched operating-hours statement (sender: Aarav).,The event registration desk opens at 9 AM.,False
MSG_0432,2026-09-12 09:47:00,Promotions,promotional,0.94,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording + buy-one-get-one (sender: Promotions).,Can you help? Limited-time offer: buy one course and get one free. Use code SAVE11.,False
MSG_0433,2026-09-12 10:24:00,Ishaan,general_information,0.76,False,Matched operating-hours statement (sender: Ishaan).,Just checking-The cafeteria closes at 8 PM.,False
MSG_0434,2026-09-12 11:01:00,Meera,general_information,0.76,False,Matched availability statement (sender: Meera).,Please note: The webinar recording is now available.,False
